,index,CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,:@computed_region_rxqg_mtj9,:@computed_region_yftq_j783,:@computed_region_jx4q_fizf,:@computed_region_bh8s_q3mv,:@computed_region_p5aj_wyqh,:@computed_region_fyvs_ahh9,:@computed_region_f58d_8dbm,:@computed_region_9dfj_4gjx,:@computed_region_vtsz_7cme,:@computed_region_n4xg_c4py,:@computed_region_sruu_94in,:@computed_region_4isq_27mq,:@computed_region_viu7_rrfi,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6ezc_tdp2,:@computed_region_6pnf_4xz7,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_y6ts_4iup,Neighborhoods,Plate
672,1870844,5917819,2016-05-28 07:56:30,2016-06-10 07:24:02,2016-06-10 07:24:02,Closed,DPT Abandoned Vehicles- Gone on Arrival - 06/09/16  @1329       #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Light blue - Chrysler -  - 6SLZ243,"65 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.740457637277004,-122.425013732539,"(37.74045764, -122.42501373)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
673,1883236,5878889,2016-05-17 19:19:31,2016-05-24 07:13:18,2016-05-24 07:13:18,Closed,DPT Abandoned Vehicles- Gone on Arrival - 05/23/16  @1015       #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,lgt blue  - Chrysler -  - 6SLZ243,"45 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.74119175333,-122.425139983102,"(37.74119175, -122.42513998)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
674,1886443,5868406,2016-05-15 09:11:27,2016-05-18 06:42:21,2016-05-18 06:42:21,Closed,DPT Abandoned Vehicles- Gone on Arrival - 05/17/16  @ 1441      #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Light Blue - Chrsyler - NA - 6SLZ243,"65 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.740457637277004,-122.425013732539,"(37.74045764, -122.42501373)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
675,1894856,5841551,2016-05-07 10:22:34,2016-05-12 08:34:26,2016-05-12 08:34:26,Closed,DPT Abandoned Vehicles- Gone on Arrival - 05/11/16  @1445       #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,lt blue - Chrysler - n/a - 6SLZ243,"65 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.740459442139,-122.425010681152,"(37.74045944, -122.42501068)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
676,1901430,5820198,2016-05-02 08:30:46,2016-05-04 08:54:45,2016-05-04 08:54:45,Closed,DPT Abandoned Vehicles- Gone on Arrival - GOA  5-3-16  @1230HRS  #211,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,LT BLUE - CHRYSLER - NA - 6SLZ243,"55 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.741020202637,-122.425537109375,"(37.7410202, -122.42553711)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
677,1932869,5723046,2016-04-02 08:16:00,2016-04-11 07:46:21,2016-04-11 07:46:21,Closed,DPT Abandoned Vehicles- Gone on Arrival - 04/08/16  @ 1052       #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Light Blue - Chrystler - UNKNOWN - 6SLZ243,"65 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.740457637277004,-122.425013732539,"(37.74045764, -122.42501373)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
678,1936247,5713675,2016-03-30 11:07:47,2016-04-01 07:34:14,2016-04-01 07:34:14,Closed,DPT Abandoned Vehicles- Gone on Arrival - 3/31/16@1359 #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Blue - Chrysler -  - 6SLZ243,"65 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.740457637277004,-122.425013732539,"(37.74045764, -122.42501373)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
679,1945494,5686976,2016-03-21 18:12:22,2016-03-28 08:24:16,2016-03-28 08:24:16,Closed,DPT Abandoned Vehicles- Gone on Arrival - 03/25/16  @ 1142       #211,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,lt blue - Chysler -  - 6SLZ243,Intersection of 30TH ST and SANCHEZ ST,30TH ST,8.0,Noe Valley,INGLESIDE,37.741962623028996,-122.42872979393,"(37.74196262, -122.42872979)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
680,1955485,5657912,2016-03-12 08:51:05,2016-03-22 09:00:50,2016-03-22 09:00:50,Closed,DPT Abandoned Vehicles- Gone on Arrival - 03/21/16  @ 1052     #211,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue - Chrysler -  - 6SLZ243,"65 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.740457637277004,-122.425013732539,"(37.74045764, -122.42501373)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
681,1980986,5584360,2016-02-19 13:12:59,2016-02-25 07:49:35,2016-02-25 07:49:35,Closed,DPT Abandoned Vehicles- Gone on Arrival - 02/24/16 @1211         #145,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,LITE BLUE - CHRYSLER -  - 6SLZ243,"65 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.740457637277004,-122.425013732539,"(37.74045764, -122.42501373)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
682,2027963,5446672,2016-01-08 15:28:58,2016-01-13 09:02:15,2016-01-13 09:02:15,Closed,Case is a Duplicate - VEH WAS MARKED & MOVES,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,LT BLUE - CHRYSLER - NOT SURE - 6SLZ243,"59 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.741023199059,-122.42553687197399,"(37.7410232, -122.42553687)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
683,1764516,5114059,2015-09-20 17:27:05,2015-09-29 07:46:20,2015-09-29 07:46:20,Closed,DPT Abandoned Vehicles- Gone on arrival - 09/28/15  @1320       #320,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Light blue - Mercury - Very old - no model. 1959 - 6SLZ243,"38 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.741207122803004,-122.425819396973,"(37.74120712, -122.4258194)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
684,1797102,5000295,2015-08-14 23:51:27,2015-08-19 19:01:51,2015-08-19 19:01:51,Closed,"DPT Abandoned Vehicles- Gone on arrival - 8-19-15 VEH GOA @ 1119 HOURS
 #129",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle -,grey - Acura -  - 6SLZ243,"215 RANDALL ST, SAN FRANCISCO, CA, 94131",RANDALL ST,8.0,Fairmount,INGLESIDE,37.73966217041,-122.428169250488,"(37.73966217, -122.42816925)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
685,1797617,4998149,2015-08-14 10:51:53,2015-08-20 06:39:07,2015-08-20 06:39:07,Closed,DPT Abandoned Vehicles- Gone on arrival - 08/19/15 @1101       #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Lt. blue - Unknown - unknown - 6SLZ243,"218 RANDALL ST, SAN FRANCISCO, CA, 94131",RANDALL ST,8.0,Fairmount,INGLESIDE,37.739865783736,-122.428115002728,"(37.73986578, -122.428115)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
686,770574,4849365,2015-06-23 14:42:47,2015-06-26 06:36:38,2015-06-26 06:36:38,Closed,DPT Abandoned Vehicles- Gone on arrival - 06/25/15 @1309     #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,light blue - Acura -  - 6slz243,"207 RANDALL ST, SAN FRANCISCO, CA, 94131",RANDALL ST,8.0,Fairmount,INGLESIDE,37.739566802979,-122.427978515625,"(37.7395668, -122.42797852)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
687,813033,4673395,2015-04-17 13:10:58,2015-04-21 07:53:15,2015-04-21 07:53:15,Closed,Case is a Duplicate - 04/20/15 DUPLICATE COMPLAINT                  SR # 4667655,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue gray -  -  - 6SLZ243,"150 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.739122399691,-122.425868108855,"(37.7391224, -122.42586811)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
688,814760,4667655,2015-04-15 14:00:10,2015-04-23 07:20:44,2015-04-23 07:20:44,Closed,DPT Abandoned Vehicles- Gone on arrival - 04/22/15 @1103    #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Light Blue - Acura -  - 6SLZ243,"161 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.739074707031,-122.42565155029301,"(37.73907471, -122.42565155)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
689,1133759,4332513,2014-12-24 16:10:45,2014-12-29 06:52:49,2014-12-29 06:52:49,Closed,DPT Abandoned Vehicles- Gone on arrival - 12/26/14 @1110  #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue - NA - NA - 6SLZ243,"143 RANDALL ST, SAN FRANCISCO, CA, 94131",RANDALL ST,8.0,Fairmount,INGLESIDE,37.739639282227,-122.426513671875,"(37.73963928, -122.42651367)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
690,1159036,4220715,2014-11-18 12:05:50,2014-11-25 05:53:08,2014-11-25 05:53:08,Closed,DPT Abandoned Vehicles- Gone on arrival - 11/24/14 @1143 #129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,BLUE - Mercury - NA - 6SLZ243,Intersection of FAIRMOUNT ST and ARLINGTON ST,FAIRMOUNT ST,8.0,Fairmount,INGLESIDE,37.73900956327,-122.42487244928199,"(37.73900956, -122.42487245)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
691,1176426,4151342,2014-10-27 17:59:42,2014-11-04 07:20:02,2014-11-04 07:20:02,Closed,DPT Abandoned Vehicles- Gone on arrival - 11-3-14  @ 1402 HRS # 129,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue - MERCURY -  - 6SLZ243,Intersection of ARLINGTON ST and FAIRMOUNT ST,ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.73900956327,-122.42487244928199,"(37.73900956, -122.42487245)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
692,1201781,4045874,2014-09-25 00:38:48,2014-09-30 07:03:17,2014-09-30 07:03:17,Closed,DPT Abandoned Vehicles- Gone on arrival - 9-29-14  @ 1344 HRS # 289,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Blue - Mercury -  - 6SLZ243,"46 ARLINGTON ST, SAN FRANCISCO, CA, 94131",ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.739481632307,-122.424729021318,"(37.73948163, -122.42472902)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
693,1210145,4014057,2014-09-15 12:17:51,2014-09-22 06:30:00,2014-09-22 06:30:00,Closed,DPT Abandoned Vehicles- Gone on arrival - 9-19-14 @ 0901  HRS #   289,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,LIGHT BLUE - OLD CAR - LARGE - 6SLZ243,"148 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.739196777344,-122.42584228515601,"(37.73919678, -122.42584229)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
694,1076687,3435244,2014-03-08 08:04:27,2014-03-11 06:20:28,2014-03-11 06:20:28,Closed,Case is Invalid - NO MERRIT. CONTACT SUPERVISOR IF NEEDED,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,Blue -  -  - 6SLZ243,"196 LAIDLEY ST, SAN FRANCISCO, CA, 94131",LAIDLEY ST,8.0,Fairmount,INGLESIDE,37.738773505603,-122.428221562196,"(37.73877351, -122.42822156)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
695,3600810,3166265,2013-12-14 15:37:10,2013-12-24 11:11:28,2013-12-24 11:11:28,Closed,12/23/13  @0759HRS  #289,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue - Mercury - unknown - 6SLZ243,"78 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.740245819092,-122.425727844238,"(37.74024582, -122.42572784)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
696,3558762,3154360,2013-12-11 10:00:17,2013-12-17 08:26:16,2013-12-17 08:26:16,Closed,12-16-13    @0745 HRS #  289,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,BLUE - MERCURY - NA - 6SLZ243,Intersection of ARLINGTON ST and FAIRMOUNT ST,ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.73900956327,-122.42487244928199,"(37.73900956, -122.42487245)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
697,3605085,3139764,2013-12-06 17:34:21,2013-12-12 06:36:19,2013-12-12 06:36:19,Closed,"12-11-13 VEH GOA @ 1335 HOURS
 #370",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,Blue - Mercury -  - 6SLZ243,"45 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.741195678711,-122.42514038085899,"(37.74119568, -122.42514038)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
698,3626520,3068736,2013-11-15 13:56:50,2013-11-20 06:37:53,2013-11-20 06:37:53,Closed,11-18-13  @1347  HRS # 289,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,light blue - Chrysler -  - 6SLZ243,"200 RANDALL ST, SAN FRANCISCO, CA, 94131",RANDALL ST,8.0,Fairmount,INGLESIDE,37.739757537842,-122.42791748046899,"(37.73975754, -122.42791748)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
699,3576616,2998780,2013-10-28 18:06:44,2013-11-05 10:21:52,2013-11-05 10:21:52,Closed,11-4-13 @1100   HRS #   E70,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,light blue - Mercury - unknown - 6SLZ243,"211 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.73860168457,-122.425811767578,"(37.73860168, -122.42581177)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
700,3627111,2942565,2013-10-14 14:00:19,2013-10-18 06:51:21,2013-10-18 06:51:21,Closed,10-17-13   @ 1200  HRS #   289,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue - Mercury -  - 6SLZ243,"274 ARLINGTON ST, SAN FRANCISCO, CA, 94131",ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.737087249755994,-122.42669677734399,"(37.73708725, -122.42669678)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
701,3630150,2892496,2013-10-01 09:41:11,2013-10-02 12:07:19,2013-10-02 12:07:19,Closed,10-2-13 @  0940  HRS  #  289,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,BABY BLUE - MERCURY - APPROX 1959 - 6SLZ243,Intersection of HARPER ST and LAIDLEY ST,HARPER ST,8.0,Fairmount,INGLESIDE,37.740200042725,-122.430351257324,"(37.74020004, -122.43035126)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
702,3609272,2764962,2013-08-28 20:28:40,2013-09-05 18:03:47,2013-09-05 18:03:47,Closed,9-5-13 @0751  HRS #289,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,light blue - Mercury - don't know - 6SLZ243,"151 CHARLES ST, SAN FRANCISCO, CA, 94131",CHARLES ST,8.0,Fairmount,INGLESIDE,37.738334655762,-122.42565155029301,"(37.73833466, -122.42565155)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
703,884566,2502075,2013-06-17 18:53:34,2013-06-19 12:49:09,2013-06-19 12:49:09,Closed,"DPT Abandoned Vehicles- Gone on arrival - 06/19/13 @ 0944HRS , #289",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,blue - na/ - n/a - 6slz243,"53 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.741020202637,-122.425537109375,"(37.7410202, -122.42553711)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
704,940574,2134276,2013-03-16 12:39:23,2013-03-20 14:50:13,2013-03-20 14:50:13,Closed,"DPT Abandoned Vehicles- Gone on arrival - 03/20/13 @ 1200 hrs, #174",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue - Chevrolet - very old from 1950s - 6SLZ243,"57 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.741020202637,-122.425537109375,"(37.7410202, -122.42553711)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
705,946233,2100065,2013-03-07 12:08:42,2013-03-12 10:07:18,2013-03-12 10:07:18,Closed,"DPT Abandoned Vehicles - Gone on Arrival - 03/11/13 @ 0942 HRS, #386",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue - Mercury -  - 6SLZ243,Intersection of ARLINGTON ST and FAIRMOUNT ST,ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.739009857178004,-122.424873352051,"(37.73900986, -122.42487335)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
706,655467,1809718,2012-12-21 17:37:52,2012-12-26 14:45:09,2012-12-26 14:45:09,Closed,"DPT Abandoned Vehicles - Gone on Arrival - 12/26/12,1125HRS,#386",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,light blue - Plymouth - NA - 6SLZ243,Intersection of CHURCH ST and RANDALL ST,CHURCH ST,8.0,Fairmount,INGLESIDE,37.739730834961,-122.426620483398,"(37.73973083, -122.42662048)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
707,662424,1761279,2012-12-05 15:38:48,2012-12-17 09:35:08,2012-12-17 09:35:08,Closed,"DPT Abandoned Vehicles - Gone on Arrival - 12/14/12 @ 1110  HRS, #145",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Blue - Mercury - unknown - 6SLZ243,Intersection of ARLINGTON ST and FAIRMOUNT ST,ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.739009857178004,-122.424873352051,"(37.73900986, -122.42487335)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
708,667378,1729391,2012-11-27 15:29:53,2012-12-03 15:28:32,2012-12-03 15:28:32,Closed,"DPT Abandoned Vehicles - Gone on Arrival - 12/03/12,1330HRS,#386",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Blue - Mercury - Unknown - 6SLZ243,"44 ARLINGTON ST, SAN FRANCISCO, CA, 94131",ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.739345550537,-122.42486572265601,"(37.73934555, -122.42486572)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
709,686939,1566662,2012-10-17 18:10:16,2012-10-22 16:14:44,2012-10-22 16:14:44,Closed,DPT Abandoned Vehicles - Gone on Arrival - 10-22-12 @   1324 HRS #  185,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue  - Mercury - unknown - 6SLZ243,"277 ARLINGTON ST, SAN FRANCISCO, CA, 94131",ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.736896514893,-122.426635742188,"(37.73689651, -122.42663574)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
710,710760,1362212,2012-08-31 10:38:16,2012-09-05 16:32:09,2012-09-05 16:32:09,Closed,DPT Abandoned Vehicles - Gone on Arrival - 9-5-12 @ 0925 HRS # 185,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,blue - mercury - mercury - 6slz243,Intersection of ARLINGTON ST and FAIRMOUNT ST,ARLINGTON ST,8.0,Fairmount,INGLESIDE,37.739009857178004,-122.424873352051,"(37.73900986, -122.42487335)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
711,720564,1276626,2012-08-13 19:36:06,2012-08-14 11:36:20,2012-08-14 11:36:20,Closed,"Case Resolved - 8-14-12 @ 0955 HRS  VEH HAS MOVED , PER CALLER",DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Light Blue - Mercury - don't know - 6SLZ243,"231 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.738159179688,-122.42613983154301,"(37.73815918, -122.42613983)",Web,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
712,733991,1169748,2012-07-18 13:05:00,2012-07-23 16:16:47,2012-07-23 16:16:47,Closed,DPT Abandoned Vehicles - Gone on Arrival - 7-23-12 @ 1227 hrs #  185,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car2door,Blue - all emblems removed - N/a - 6SLZ243,"111 CHENERY ST, SAN FRANCISCO, CA, 94131",CHENERY ST,8.0,Fairmount,INGLESIDE,37.739612579346,-122.425437927246,"(37.73961258, -122.42543793)",Phone,,59.0,9.0,5.0,10.0,5.0,2.0,4.0,63.0,7.0,7.0,7.0,,59.0,,5.0,,,,,,,1.0,,,,,59.0,6SLZ243
